Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.0884425	0.5048182	0.0493431	0.4994824	0.4875929	0.1094321	0.1347261	0.5742226	0.9921504	0.0429471	0.5688584	0.7774065	0.0498891	0.8683932	0.0363055	0.5458513	0.8346888	0.4217489	0.0804348	0.6107713	0.0125030	0.1007492	0.1984589	0.3670137	0.8789834	0.5327344	0.7135673	0.6334114	0.9313013	0.6809266	0.6590171	0.2271559	0.8365767	0.1156557	0.3255751	0.1860956	0.9552878	0.4868998	0.1358928	0.8068016	0.0119497	0.1934420	0.8588502	0.2976011	0.6757458	0.6652635	0.4522090	0.7776130	0.6597467	0.1765527	0.5636664	0.0209733	0.7971876	0.9913250	0.2042628	0.0711077	0.0238648	0.6173674	0.5216316	0.3279852	0.2479783	0.4182724	0.0027699	0.3041354	0.3082557	0.4093403	0.9749569	1.0244483	0.7543532	0.6934166	0.6214947	0.0256867	0.1827993	0.6747670	0.3498261	0.6467282	0.8633017	0.3074755	0.9023715	0.7188006	0.2152906	0.4687563	0.3617351	0.5579913	0.3989959	0.1486507	0.6018701	0.7471719	0.7293810	0.4338392	0.6666831	0.3619631	0.1610422	0.9637075	0.5276661	0.5573130	0.4989422	0.0085112	0.2144984	0.8584450
650	0.0437757	0.4491271	0.0486238	0.5422947	0.4231367	0.0876570	0.0714551	0.5644038	1.0020295	0.0393942	0.5847769	0.7752500	0.0321781	0.8987959	0.0162602	0.6151624	0.8077044	0.3564066	0.0900563	0.5611608	0.0096616	0.0722496	0.1540101	0.3671540	0.9884997	0.4480694	0.7335949	0.5492444	0.9702284	0.6144094	0.7849612	0.3019277	0.9028171	0.1445300	0.3091676	0.1922895	0.8806965	0.5072181	0.1461270	0.7761586	0.0461619	0.3687797	0.9625159	0.2592802	0.5753471	0.7730277	0.4791321	0.9128292	0.6267544	0.1745107	0.5448320	0.0168183	0.9056025	0.8823433	0.2372096	0.0568028	0.0113276	0.6147750	0.4788727	0.3536057	0.2464737	0.4474967	0.0009499	0.2632818	0.3399805	0.5207737	1.0486067	0.9409141	0.8195275	0.6195229	0.6541759	0.0406139	0.1959309	0.5808345	0.4197609	0.6142637	0.9238782	0.3331459	0.8390810	0.8064034	0.2586622	0.5025499	0.4523394	0.5999264	0.3501186	0.1375221	0.5355667	0.7713012	0.6997358	0.5043231	0.7782725	0.3757784	0.1714904	0.9609956	0.5571528	0.5917808	0.4871252	0.0062493	0.2381812	0.7928582
700	0.0113569	0.3896462	0.0760296	0.6092544	0.3442084	0.1133011	0.0477920	0.5440144	0.9871196	0.0265939	0.5155783	0.7320316	0.0385667	1.0649848	0.0069691	0.6522747	0.8068691	0.2929505	0.1014126	0.5175570	0.0127286	0.0695995	0.1839914	0.3493582	1.0383223	0.4084484	0.7319697	0.5772267	0.9146896	0.6208158	0.7151163	0.3112672	0.9795443	0.1248315	0.3156644	0.1903982	0.9238439	0.5647277	0.1718182	0.7551692	0.0787197	0.4482687	1.0019937	0.2780707	0.5423134	0.5880157	0.5709248	0.8654494	0.6020438	0.1683052	0.6033357	0.0142650	0.9041947	0.9613446	0.3041981	0.0503136	0.0057427	0.6073042	0.4699981	0.2490987	0.2504651	0.4972899	0.0081942	0.2285543	0.3140526	0.5190785	1.0157076	0.7402210	0.8991493	0.5153366	0.5741551	0.0788627	0.1574615	0.5712370	0.4320670	0.5393357	0.8733847	0.3135647	0.8242410	0.8738739	0.3670034	0.5216594	0.4510755	0.5203003	0.3311130	0.1508917	0.3940277	0.7951226	0.6718698	0.5193764	0.8253410	0.4323813	0.2358665	0.9309278	0.5785180	0.5699747	0.5372093	0.0075080	0.2140004	0.7711394
750	0.0094032	0.4907906	0.0401242	0.6901696	0.3708393	0.1140344	0.0210981	0.5324413	0.9341116	0.0362614	0.4357471	0.7874444	0.0274884	0.9481480	0.0173987	0.7180084	0.7450147	0.2932802	0.1186771	0.5553321	0.0115608	0.0704065	0.1475729	0.3347602	0.9916369	0.3340794	0.7856192	0.5653565	0.9783870	0.6109152	0.6948391	0.2923183	1.1497480	0.1113732	0.3416196	0.1727346	0.9280482	0.5227431	0.1498638	0.7828107	0.1230603	0.5374470	0.9788529	0.3007071	0.5415616	0.5030554	0.6576436	0.8955086	0.4911135	0.1264028	0.5030651	0.0169651	0.8000121	0.9156733	0.2904034	0.0731400	0.0104411	0.6039953	0.4900716	0.2232458	0.3005479	0.4759956	0.0091170	0.2540771	0.2904515	0.5125475	0.9922037	0.6802303	1.0068484	0.6602472	0.6685827	0.0641465	0.1365228	0.4917360	0.5007575	0.5871441	0.9205017	0.3657098	0.8162757	0.8923586	0.4297105	0.5140270	0.4431680	0.5604219	0.3239830	0.1102530	0.4125088	0.8199018	0.7195635	0.3999947	0.7296520	0.4444275	0.2490016	0.9511932	0.6507263	0.7068541	0.6022266	0.0007042	0.2770246	0.6642732
800	0.0171591	0.5588602	0.0566330	0.7550536	0.4246794	0.1131376	0.0218828	0.4331223	1.0279081	0.0308456	0.3770547	0.8776865	0.0369490	0.9763864	0.0236845	0.6573909	0.9424745	0.2605043	0.0968944	0.5220227	0.0047493	0.0557468	0.2112691	0.3948324	1.0130901	0.3178168	0.7071502	0.5130266	0.9334687	0.7047678	0.6724406	0.2723137	1.0400025	0.1033548	0.3708311	0.1833860	0.9050760	0.4374317	0.1101324	0.7606320	0.1454303	0.5799982	0.8991326	0.3069171	0.5414959	0.4326868	0.6493251	0.9338866	0.5777584	0.1325775	0.5218282	0.0239760	0.7705470	0.9490881	0.2801756	0.0634225	0.0356775	0.5671190	0.5096555	0.2406909	0.2751245	0.4519514	0.0054086	0.2062735	0.2688944	0.5777243	0.9901542	0.7704773	0.9721399	0.5871492	0.7683136	0.0861589	0.2118612	0.5122160	0.5837591	0.5476626	0.8455758	0.4155988	0.8139815	0.8073393	0.4242044	0.4705247	0.4272223	0.4888973	0.3843766	0.1141465	0.5287315	0.7414411	0.7121576	0.5090235	0.6615583	0.3922733	0.2961796	0.8502882	0.6389139	0.6557333	0.5425932	0.0053317	0.2396920	0.5879913
850	0.0051063	0.7247183	0.0547122	0.7265138	0.3502713	0.1762978	0.0216593	0.5011950	0.9923582	0.0496630	0.3730146	0.8148699	0.0228611	1.0338793	0.0341429	0.6187765	0.8894056	0.2801829	0.0970312	0.4856345	0.0026201	0.0443546	0.2169745	0.3999459	1.0665908	0.3060020	0.7074100	0.5479929	0.9855746	0.7238442	0.6713577	0.2822438	0.9992686	0.0790121	0.4083780	0.2038225	0.9172903	0.4439868	0.1376545	0.9678144	0.2410801	0.5536003	1.0719346	0.3007025	0.6278076	0.4370567	0.6765591	0.9747198	0.5237330	0.1813250	0.6132284	0.0172140	0.7473386	0.9629805	0.2747374	0.0733160	0.0821404	0.4763547	0.4297553	0.2586396	0.3015034	0.3876151	0.0020385	0.1476887	0.2151721	0.5544827	1.0093167	0.7128135	0.9367740	0.5468899	0.6984622	0.1137424	0.2766418	0.4556592	0.5256276	0.5303470	0.7077631	0.4711266	0.8282740	0.7159779	0.5230870	0.4189560	0.3986684	0.5881723	0.4115482	0.1081850	0.4123878	0.7950738	0.6437855	0.4424880	0.7480693	0.3812661	0.2881254	0.9250890	0.7346428	0.7100214	0.5806424	0.0070826	0.2484878	0.5585227
900	0.0041683	0.6795516	0.0376754	0.6798569	0.3275278	0.3087067	0.0308699	0.4166314	0.9956819	0.0520789	0.4923127	0.7945900	0.0191553	0.9944122	0.0224437	0.6893070	0.9720249	0.2148111	0.1110823	0.4968375	0.0001664	0.0447920	0.1808367	0.3854983	1.0683922	0.3224103	0.7204532	0.5213215	0.9352673	0.6878697	0.5880603	0.2934255	0.9399102	0.0695493	0.4188900	0.2040706	1.0093822	0.4806778	0.1588207	0.9497284	0.3011656	0.6103055	1.0484414	0.3546006	0.5749864	0.4197201	0.6531093	0.9566474	0.5731399	0.1977706	0.5481093	0.0204238	0.7476427	0.9410677	0.3782690	0.0785195	0.0941998	0.4395668	0.3941751	0.2075798	0.2630446	0.3756006	0.0027823	0.2044077	0.1678079	0.5954480	0.9997214	0.6726318	0.9279626	0.5420471	0.7303879	0.0843665	0.2034451	0.4167413	0.6180544	0.4688791	0.7381033	0.4493636	0.7892911	0.8403828	0.4813791	0.3993859	0.3118759	0.5776657	0.4348578	0.1260330	0.4869639	0.8804900	0.6747535	0.3682438	0.6036920	0.3522325	0.2772098	1.0016109	0.7322341	0.7012027	0.5570146	0.0052461	0.3289130	0.5548558
950	0.0094810	0.7203134	0.0642043	0.8399352	0.3955078	0.4749689	0.0344293	0.4323279	1.0239584	0.0537630	0.4503619	0.8461758	0.0151556	0.8990069	0.0221614	0.6551633	0.9211058	0.2621416	0.1292721	0.5893558	0.0076405	0.0388107	0.1292604	0.4183952	1.0344447	0.3012522	0.7578805	0.5440242	0.9469184	0.6593447	0.6017791	0.2487282	0.8878251	0.0554921	0.5186019	0.1746763	0.9745946	0.4672112	0.1428370	0.9792637	0.3221042	0.5831211	1.0926893	0.3127867	0.5803366	0.4245580	0.5388265	0.9031439	0.5477335	0.1677157	0.4725875	0.0317976	0.6725603	1.0163061	0.3639231	0.0642687	0.0766907	0.4156518	0.4610550	0.2439953	0.2332250	0.4133779	0.0011520	0.2093430	0.2266207	0.5329501	1.0262594	0.7045773	0.9311466	0.5611704	0.6580164	0.0908176	0.2378255	0.4039849	0.5941199	0.4823457	0.6708912	0.4862153	0.8600530	0.9109642	0.4596589	0.5080589	0.3890993	0.5559486	0.4063749	0.1605150	0.5242153	0.8819374	0.6028683	0.3855399	0.6609736	0.3157650	0.3060971	0.9498232	0.6701614	0.6736509	0.5620701	0.0037097	0.4450631	0.5259447
1000	0.0108156	0.6634585	0.0453337	0.9293928	0.4216185	0.5604184	0.0327858	0.4693057	1.0036078	0.0597526	0.3177721	0.8531365	0.0180878	1.0038108	0.0182528	0.6393632	0.8786569	0.2534261	0.1033299	0.5479677	0.0041334	0.0480942	0.1447186	0.4730243	0.9982927	0.3245713	0.7884937	0.5034366	0.9187406	0.6668638	0.5933753	0.2690693	0.9659123	0.0697031	0.7175971	0.1588534	1.0628267	0.4422978	0.1402838	0.9786510	0.2982572	0.5996147	1.0828696	0.3041596	0.6262339	0.4719385	0.5654688	0.9729869	0.6026327	0.2128016	0.5207011	0.0560812	0.7035396	1.0060588	0.4384309	0.1080870	0.0654823	0.4505635	0.5103980	0.3133933	0.2093587	0.4653470	0.0077419	0.1994829	0.1814049	0.5162620	0.9168311	0.7488688	0.8550451	0.4773347	0.8092611	0.0809560	0.3075268	0.4392718	0.7425509	0.4965688	0.6226381	0.4768512	0.8006021	0.9090058	0.5291407	0.5260017	0.4737665	0.6036058	0.3942734	0.1379526	0.5886690	0.9263662	0.6130939	0.4495419	0.7095871	0.3268107	0.3530669	0.8318453	0.7457662	0.6209728	0.6663046	0.0026295	0.5749971	0.4396297

0	0.0054912	0.7447631	0.0642527	0.8210472	0.2921471	0.5880082	0.0225722	0.4838091	0.9656195	0.0443711	0.4306447	0.6975475	0.0147112	0.9749427	0.0282003	0.6737723	0.9913921	0.1651804	0.1197632	0.5242371	0.0067494	0.0365355	0.1255950	0.4302496	1.1112670	0.2854071	0.6175497	0.6031904	0.8850846	0.6937330	0.7099076	0.2045984	0.9118438	0.0563209	0.7272756	0.2074722	0.9455934	0.5184240	0.1652896	0.9267332	0.2747902	0.6682682	1.0442520	0.2641483	0.6140724	0.4728385	0.6302928	1.0226727	0.6634131	0.2133879	0.4887097	0.0381828	0.7228903	0.9853291	0.5485595	0.1062818	0.0613356	0.5268821	0.4588654	0.2251687	0.2840861	0.4368842	0.0884648	0.1875157	0.2120565	0.5545848	0.8928975	0.9052471	0.9261154	0.5926021	0.7848168	0.1676130	0.2934991	0.2870831	0.6595986	0.5726836	0.5456937	0.5306169	0.8687033	0.9647560	0.4905623	0.4923850	0.3680029	0.5405728	0.3727826	0.2236655	0.6425572	0.9691270	0.6764887	0.4389795	0.7060530	0.3463237	0.2803171	0.9766520	0.7972715	0.5442647	0.5465106	0.0032703	0.5090797	0.4472386
50	0.1603071	0.7324210	0.0451058	0.9084894	0.6069516	0.6537401	0.0821217	0.4578836	1.0261346	0.0235010	0.3714350	0.8319391	0.0072878	0.8338118	0.0730613	0.6404586	0.8978851	0.2425370	0.0712168	0.4955067	0.1465419	0.0356244	0.0959419	0.6295282	1.0068783	0.2446364	0.6574183	0.4878837	0.8545789	0.6522467	0.6494157	0.1409469	0.6230970	0.0938008	0.6233935	0.2249479	0.9132739	0.5249447	0.1506917	0.8353648	0.2979192	0.5347243	0.8428937	0.2805326	0.4821751	0.5173527	0.4910678	1.0406321	0.5977397	0.2189058	0.6581453	0.0555150	0.6694979	1.2498662	0.3849342	0.1252949	0.0749955	0.5055159	0.5460867	0.2696364	0.3089158	0.4544292	0.0504578	0.2079243	0.1753593	0.5363568	1.0004454	0.7528540	1.0031921	0.4773315	0.7531332	0.0887424	0.4422725	0.3130163	0.6281184	0.4409689	0.3390600	0.5938624	0.8193824	0.8449391	0.5955381	0.4330291	0.2730880	0.4953126	0.2982027	0.2317566	0.5172739	0.8422573	0.7566213	0.3109444	0.7041297	0.3516231	0.3317758	0.9297209	0.9796371	0.5795451	0.6570582	0.0053857	0.6318198	0.3634924
100	0.3279137	0.7268586	0.0553997	0.9661876	0.6519889	0.8385437	0.1345397	0.4923613	1.0854586	0.0580971	0.4356378	0.7707871	0.0009846	0.8083747	0.0858642	0.5346592	0.9054024	0.2177584	0.1002630	0.4723624	0.3010246	0.0640691	0.1009137	0.5290113	1.0338612	0.4024501	0.6556594	0.5211535	1.0115509	0.6713925	0.6509053	0.2156423	0.3066487	0.0862909	0.6419056	0.1916674	0.9070944	0.5036343	0.1896862	0.8819856	0.2470773	0.5043393	0.9574172	0.2751328	0.2702967	0.5414971	0.5056066	1.0136748	0.6250527	0.2351579	0.7537734	0.0445153	0.6980451	1.0470893	0.2985649	0.1405731	0.0548380	0.4328759	0.5115814	0.3375703	0.3276447	0.4937744	0.0737402	0.2148743	0.1628235	0.5896610	1.0045608	0.5681556	0.9565386	0.6576627	0.7250785	0.0550191	0.4853100	0.3010458	0.7631330	0.4932799	0.2648782	0.5742784	0.8251138	0.8519235	0.5788321	0.5009399	0.3211798	0.5724498	0.3060015	0.3162298	0.4973417	0.7944177	0.7331495	0.2570701	0.6579127	0.2738975	0.3741224	0.8323650	0.8677228	0.6236260	0.6599536	0.0102760	0.7414843	0.3159522
150	0.4103760	0.6909289	0.0548923	1.0656433	0.7709974	0.7477250	0.1755917	0.5711943	0.9736777	0.0400046	0.4533542	0.8470144	0.0010829	0.7987121	0.1087378	0.5734715	0.9004721	0.3012916	0.1125057	0.4514311	0.3471111	0.0587079	0.1136373	0.4532391	0.8877277	0.5238786	0.6765974	0.5741112	1.0093011	0.6994323	0.6673295	0.2192771	0.1713189	0.1126030	0.6480572	0.1910411	0.9926971	0.4609172	0.2839809	0.8147654	0.1828515	0.5322011	1.0255335	0.1933233	0.1675287	0.4917558	0.5563458	1.0774984	0.6280360	0.2391916	0.7872184	0.0301472	0.8057261	0.9786310	0.2144635	0.1470434	0.0431712	0.5186585	0.4706851	0.4262094	0.2387246	0.4049474	0.1179442	0.1818531	0.1349045	0.5532851	1.0247738	0.4417432	0.9712469	0.7031013	0.7074404	0.0272331	0.4616144	0.3057958	0.7331864	0.5575999	0.1727468	0.5531999	0.8158799	0.8368142	0.5507821	0.4491441	0.3646007	0.6305060	0.3490012	0.2571522	0.5766162	0.8195578	0.5885646	0.3841137	0.6609199	0.2586571	0.3234723	0.9300710	0.7696469	0.5564141	0.8597572	0.0211688	0.7905587	0.2298031
200	0.3739463	0.6929012	0.0504478	1.0273131	0.7431623	0.7195002	0.1571782	0.4936413	0.9436523	0.0465108	0.4265761	0.8292114	0.0026434	0.9122675	0.1511489	0.5393661	0.8592978	0.2231941	0.1063941	0.4501771	0.3821017	0.0569917	0.1419485	0.4368166	1.0044115	0.6829630	0.6762141	0.5432628	1.0781163	0.7793826	0.6531549	0.2689245	0.1590104	0.1175702	0.6301196	0.1771292	0.9243761	0.5418743	0.3141230	0.8494252	0.1654049	0.5119724	1.0886810	0.1294435	0.1001449	0.5383613	0.5147818	1.1221118	0.6226345	0.2448452	0.8127396	0.0465724	0.7140243	1.0295381	0.2384473	0.1438800	0.0412263	0.5232817	0.4168424	0.4889399	0.1969345	0.4669360	0.0743834	0.1681757	0.2308794	0.5026991	1.0602989	0.3345871	0.8801991	0.7096433	0.6765922	0.0260532	0.5101659	0.3855201	0.6512332	0.5545392	0.1380682	0.4887814	0.8320150	0.8199036	0.4762401	0.4468295	0.3621116	0.5750891	0.3465679	0.3119694	0.4908447	0.8319296	0.6953846	0.5341823	0.6153350	0.3016409	0.2576443	0.9844039	0.7950967	0.6219302	0.7554184	0.0200077	0.7625524	0.1937755
250	0.4677764	0.7530121	0.0430732	1.0725813	0.8864825	0.7597125	0.1774801	0.4523975	0.8919884	0.0347756	0.4039769	0.7774809	0.0005119	0.8190084	0.1350442	0.5410513	1.0317051	0.1753960	0.0858071	0.4040268	0.4161742	0.0643933	0.1510877	0.4523669	0.9023036	0.7961534	0.7063545	0.6046251	1.0666674	0.7233503	0.6383071	0.2876617	0.1363513	0.0912020	0.6386350	0.2152544	0.9601947	0.5316476	0.3200516	0.9050893	0.1684847	0.6344154	0.9667464	0.1348022	0.0823824	0.4649147	0.5824422	1.0630124	0.7906001	0.2080542	0.8150872	0.0372420	0.6396626	1.0476627	0.1378995	0.0882198	0.0292942	0.5123916	0.5748465	0.4737393	0.1964772	0.4896988	0.0469943	0.1791417	0.2599264	0.4774414	1.0276735	0.3432788	0.9248788	0.7344856	0.6819637	0.0394470	0.5744898	0.4414317	0.6547969	0.5080546	0.1651691	0.5579383	0.8485706	0.8237872	0.5536190	0.4804159	0.3589154	0.6356709	0.3410149	0.3200695	0.5226068	0.8484920	0.5779072	0.6561289	0.7321353	0.3592945	0.3029167	0.9908200	0.8611592	0.5872296	0.8366375	0.0142083	0.7341829	0.1634910
300	0.4162166	0.7914133	0.0125105	1.0470902	0.7886874	0.8167630	0.1890604	0.4955532	0.9406052	0.0670943	0.4622948	0.7987704	0.0045670	0.8041441	0.1701117	0.6340846	0.9243051	0.1819350	0.0945815	0.4473444	0.3141188	0.0589773	0.1181930	0.5099322	0.9728925	0.8500305	0.7080025	0.5738748	0.9283500	0.6962640	0.5760535	0.2760787	0.1158554	0.0619324	0.5944588	0.1866747	0.9720602	0.5388932	0.4025532	0.9440076	0.2473804	0.6158114	1.0136222	0.0986249	0.0730551	0.4987536	0.6778372	1.0205639	0.8573135	0.2058111	0.7957910	0.0463628	0.7823830	1.1323879	0.1131812	0.1037381	0.0600602	0.4737414	0.6320796	0.5172662	0.2311577	0.4706569	0.0225446	0.1947805	0.2372082	0.4532273	0.9294378	0.2620315	0.8520772	0.8062385	0.7127665	0.0333902	0.6014337	0.4830913	0.6591171	0.5435205	0.1721484	0.5523791	0.9379693	0.8696645	0.5599342	0.4722013	0.3057653	0.5668448	0.3965224	0.3650731	0.4972097	0.9276144	0.5375451	0.6696784	0.6840591	0.3704605	0.2934251	0.9223015	0.7964306	0.5996514	0.6243074	0.0170921	0.7056872	0.1458663
350	0.4829437	0.7707844	0.0155016	1.0782784	0.7877106	1.0243168	0.1843333	0.5152977	1.0148836	0.0595560	0.4311082	0.7503269	0.0004116	0.8677704	0.1912763	0.6069172	0.9649944	0.2066028	0.1578117	0.4370854	0.4330699	0.0462633	0.1129772	0.4768458	1.0161491	0.8895543	0.6909188	0.5624748	0.9015130	0.6656627	0.6111115	0.2385107	0.1398909	0.0778175	0.6582161	0.1651177	1.0477290	0.6431898	0.4207079	0.9318728	0.3007807	0.7137362	1.1053407	0.0887119	0.0469462	0.5081047	0.6499230	1.1043615	0.8879897	0.2633584	0.8474126	0.0336790	0.8169460	1.0780714	0.1315281	0.1065659	0.0597594	0.4430672	0.6013258	0.4980805	0.2076206	0.5263125	0.0165171	0.2256464	0.2425744	0.4894811	0.9540599	0.2488837	0.8845799	0.8890234	0.8162265	0.0326959	0.6084230	0.4770341	0.6769177	0.5551721	0.1430743	0.6061123	1.0364716	0.8625553	0.5390528	0.4906643	0.3546782	0.5976690	0.3475307	0.4443179	0.5803430	0.9176919	0.5307354	0.6540561	0.5863990	0.4815097	0.2730540	0.9976500	0.8640430	0.6232561	0.7110720	0.0301827	0.8288904	0.1335181
400	0.4726733	0.8646115	0.0553240	1.0381622	0.7972005	0.9061846	0.1722610	0.5165209	0.9964522	0.0590006	0.4876230	0.7399900	0.0023273	0.8159400	0.1377935	0.6579974	0.8121149	0.2786372	0.1103664	0.4705684	0.3191606	0.0407694	0.0840709	0.4963764	0.9727803	0.8780546	0.6684365	0.4755007	0.9665961	0.7039159	0.6645266	0.2561180	0.1632213	0.1266535	0.6835041	0.1524705	0.9511938	0.5832288	0.4264858	0.9054850	0.3261062	0.7044090	1.0677829	0.0830370	0.0642700	0.4316748	0.6081250	1.0840343	0.8725348	0.2804400	0.8277331	0.0411525	0.8112585	0.9694352	0.1541176	0.1100594	0.0549970	0.4781853	0.6998214	0.5942119	0.2370587	0.5013340	0.0427863	0.2339077	0.2928459	0.4985336	1.0047360	0.2598760	0.8899837	0.9632502	0.7732886	0.0345450	0.6040801	0.3672352	0.7390254	0.5697875	0.1196403	0.6623530	1.0054181	0.9223972	0.5440423	0.5084772	0.3583595	0.5900434	0.3051156	0.5219090	0.5627695	0.9350275	0.4816892	0.6329359	0.6745203	0.4642934	0.3279929	0.9011757	0.9072300	0.6669660	0.7694849	0.0191720	0.8504952	0.1236374
450	0.4254885	0.8270424	0.0735341	0.8796280	0.8027667	0.8795078	0.1673135	0.5213636	1.0289242	0.0609721	0.4042264	0.8763927	0.0079143	0.7888132	0.1369562	0.6317660	0.8689925	0.2639490	0.1199605	0.5369274	0.3332074	0.0403476	0.0646423	0.4030728	0.9449624	0.8255237	0.5989667	0.5232551	0.9465188	0.6798476	0.6192475	0.2414213	0.1338133	0.0785702	0.6075845	0.1710348	0.8309116	0.5407793	0.4201137	0.8678601	0.3450751	0.7042190	0.9783997	0.0995083	0.0728322	0.3935244	0.6345560	1.1065871	0.7816449	0.2461461	0.8462215	0.0428983	0.7131063	0.9509153	0.1605798	0.1256862	0.0662815	0.4799951	0.6521047	0.4900825	0.2474515	0.5878724	0.1287203	0.2029829	0.3227099	0.4729840	0.9743135	0.2216562	0.9441279	0.8295216	0.7842176	0.0192492	0.6773854	0.3660141	0.7312702	0.5334282	0.1758046	0.6254790	0.9755931	0.8631879	0.4844289	0.4852729	0.3868282	0.6333188	0.3377570	0.5958095	0.5049816	0.8600661	0.4719603	0.6129708	0.6254730	0.4891913	0.2502890	0.8364752	0.8995830	0.6744535	0.7283081	0.0116822	1.0052247	0.1435486
500	0.3965427	0.7698751	0.0744576	0.9712475	0.8569785	0.9590622	0.2086610	0.4618211	0.9802148	0.0566821	0.4832490	0.7490409	0.0014891	0.7589222	0.1329767	0.5825393	0.9466767	0.2766620	0.1243765	0.4581023	0.3202864	0.0787524	0.1264337	0.5124684	0.9037649	0.7872731	0.5830651	0.5303682	0.9253679	0.6720725	0.6312373	0.2220769	0.1545666	0.0981094	0.6372748	0.1879481	0.8933374	0.6023010	0.4108357	0.9229765	0.3713585	0.6225765	0.9478491	0.0784488	0.1031033	0.4046864	0.5783062	1.0412726	0.9203270	0.3232460	0.7608044	0.0312394	0.6938404	0.9484109	0.1616826	0.1590876	0.0668919	0.4741095	0.6092364	0.4863762	0.2319422	0.5496472	0.2326059	0.2344286	0.3668026	0.5414288	1.0601601	0.2726192	1.0533990	0.6073755	0.7951875	0.0227596	0.6792526	0.3743167	0.6607566	0.5701336	0.1915780	0.6733632	0.8670486	0.8933480	0.4591522	0.5364256	0.3697813	0.6279587	0.3271241	0.4932820	0.5429304	0.8387430	0.5228615	0.5941971	0.5584532	0.4278303	0.3058900	1.0164866	0.8056057	0.6983870	0.6229661	0.0094928	1.0744378	0.2109395
550	0.2954118	0.6995439	0.0594584	1.0056511	0.7165179	0.9107950	0.1034912	0.5180923	0.9141323	0.0554441	0.3384436	0.7023454	0.0121631	0.8655323	0.1601458	0.5309678	0.9579419	0.2319834	0.1170250	0.4698650	0.2186957	0.0772092	0.0859014	0.5094465	0.9905434	0.7360921	0.6700743	0.5663332	0.9246682	0.6464286	0.6679134	0.1902833	0.5331950	0.1621942	0.7256300	0.1932376	0.8485310	0.5955279	0.4041948	0.9115613	0.3227273	0.5578731	0.8413783	0.0631472	0.2785328	0.4530179	0.6392708	1.1031950	0.8642547	0.2681787	0.7247319	0.0347374	0.8271123	0.9578365	0.3103371	0.1692502	0.0711535	0.4827018	0.5564502	0.5896748	0.2390647	0.4432240	0.1583119	0.1970902	0.3313264	0.5464100	1.0162709	0.4848996	0.9160664	0.5084309	0.8113987	0.0191477	0.5825507	0.4699912	0.7117907	0.5195935	0.4399707	0.6209626	0.9581420	0.8578129	0.3562209	0.4917093	0.3378851	0.5870562	0.3895100	0.5111783	0.5017356	0.8556023	0.4731864	0.7132693	0.5723885	0.4013765	0.3069241	1.0113756	0.7468279	0.7400466	0.6386803	0.0056141	0.9670062	0.2333249
600	0.1365501	0.6236686	0.0603779	0.9975514	0.4285847	0.6305169	0.0550458	0.5265855	1.0749382	0.0654710	0.3568817	0.7599192	0.0066707	1.0669570	0.0951721	0.6135106	0.9581649	0.2381601	0.1117568	0.5491425	0.0842130	0.0372934	0.1036336	0.5966033	1.0187027	0.6770645	0.6889673	0.4841205	1.0287291	0.7168060	0.7126535	0.1591716	0.8610333	0.1119895	0.7431220	0.2283836	0.8889786	0.6316854	0.3234310	0.8612619	0.2023483	0.5449143	1.0240758	0.1022773	0.4687050	0.5151556	0.7295042	1.0332933	0.8437910	0.2306058	0.5937531	0.0452025	0.8326287	0.9687986	0.4054256	0.1436125	0.0793293	0.5265901	0.5299106	0.5130723	0.3106508	0.4021339	0.1684151	0.1919701	0.3610888	0.5485815	1.0216842	0.8094909	1.0260046	0.3779328	0.8004367	0.0180107	0.4802437	0.5512606	0.7515741	0.5471602	0.4240874	0.5982753	1.0122257	0.8548300	0.4287614	0.5321066	0.3738880	0.6533126	0.3307213	0.4636111	0.4023206	0.7787611	0.5234632	0.7443877	0.6209510	0.4151992	0.3132986	1.0042619	0.8171751	0.6958466	0.6400186	0.0028448	0.7958957	0.2578351
