"Time"	YDR216W	YKL015W	YGL181W	YGL254W	YMR019W	YJR147W	YOL089C	YCR096C	YCR097W	YCL066W	YLR366W	YER171W	YHL032C	YDR223W	YMR017W	YDL159WA	YPL092W	YOL154W	YBR226C	YAR050W	YJL193W	YCL039W	YHL035C	YDR084C	YDL117W	YDL050C	YNL268W	YKL178C	YKL005C	YDR292C	YNL014W	YFR007W	STA3	YKL197C	YOR056C	YFR042W	YJL195C	YLR126C	YKL176C	YBR292C	YLL056C	YBR227C	YMR118C	STA1	YAL067C	YKL175W	YOR263C	YDL119C	YDR057W	YCR039C	YJR140C	YPL215W	YCR108C	YMR303C	YJR141W	YDL073W	YOR057W	YLR212C	YNL050C	YOL086C	YHR155W	YNL270C	YPL243W	YBL064C	YGR257C	YBR228W	YDL206W	YFR041C	YDR071C	YHR028C	YDR099W	YDR210WD	YJR013W	YEL020C	YPR118W	YNL114C	YLR311C	YGR107W	YAL022C	YOL155C	YDR282C	YDL024C	YLL059C	YMR238W	YMR041C	STA2	YBL063W	YAL065C	YLR312WA	YPL147W	YLL055W	YLR365W	YBR257W	YBR256C	YKL219W	YLR143W	YOR368W	YGR027WA	YOL164WA	YLR410WB
0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	1.0000000	0.3811597	0.2895180	0.4645294	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6158485	0.9982362	0.5743314	0.1176264	0.0766461	0.3514468	0.1491681	0.8187241	0.5566191	0.2424296	0.4806119	0.9718108	0.8634422	0.9171703	0.8191775	0.9616413	0.8315475	0.9913161	0.8009158	0.6954829	0.9952211	0.3879519	0.5388831	0.3491214	0.3781611	0.9710687	0.8524070	0.6101599	0.1711008	0.7827473	0.0315808	0.1143105	0.0443860	0.1907940	0.9003482	0.9311027	0.0884119	0.7935143	0.0393122	0.0546629	0.2283658	0.5213360	0.9895497	0.9242068	0.7381625	0.0746323	0.5952262	0.0571765	0.5901089	0.9965726	0.9620488	0.1586914	0.4501583	0.9599980	0.0623107	0.9717431	0.0960131	0.4063000	0.3251469	0.2181238	0.5129543	0.0441071	0.1127703	0.2501541	0.9090595	0.0131410	0.2587392	0.6863803	0.6089141	0.6331462	0.9955759	0.3967154	0.1199458	0.9923818	0.4127116	0.0900304	0.8353108	0.0141720	0.4921782	0.9307027	0.7711254	0.0276982	0.9997101	0.3256964	0.3956459	0.1452908	0.8510990	0.3259452	0.8267053	0.6371181	0.8436392
2	1.0000000	0.3811597	0.2895174	0.4645258	0.9707220	1.0000000	1.0000000	0.7323843	0.2557068	0.6171546	0.9982659	0.5837681	0.1176264	0.0766544	0.3507730	0.1491681	0.8187065	0.5566220	0.2424283	0.4806130	0.9718147	0.8634487	0.9068905	0.8191775	0.9622767	0.8315588	0.9914288	0.8009397	0.6983191	0.9952255	0.3828089	0.5388833	0.3491468	0.3763869	0.9711039	0.8542601	0.6101626	0.1765133	0.7827467	0.0315807	0.1125099	0.0443860	0.1872374	0.9003460	0.9311137	0.1015794	0.7935143	0.0385126	0.0546629	0.2283663	0.5213358	0.9896030	0.9242070	0.7381625	0.0741297	0.6010760	0.0571757	0.5901276	0.9965726	0.9620489	0.1586912	0.4464394	0.9600033	0.0623107	0.9718986	0.0945684	0.4061284	0.3251463	0.2164246	0.5086292	0.0441071	0.1106145	0.2501541	0.9090608	0.0131408	0.2587380	0.6863808	0.6089153	0.6331352	0.9955758	0.3967022	0.1341506	0.9923818	0.4127608	0.0900299	0.8375619	0.0139285	0.4921948	0.9307022	0.7711254	0.0268632	0.9997209	0.3256964	0.3956456	0.1524501	0.8511026	0.3259452	0.8267124	0.6371181	0.8436412
3	1.0000000	0.3811597	0.2895168	0.4645224	0.9707220	1.0000000	1.0000000	0.7323844	0.2557068	0.6184386	0.9982949	0.5928920	0.1176264	0.0766626	0.3501223	0.1491681	0.8186891	0.5566249	0.2424271	0.4806141	0.9718186	0.8634549	0.8968358	0.8191775	0.9628995	0.8315698	0.9915392	0.8009626	0.7010937	0.9952298	0.3777701	0.5388835	0.3491711	0.3746435	0.9711376	0.8560728	0.6101652	0.1817362	0.7827462	0.0315805	0.1107567	0.0443860	0.1837819	0.9003438	0.9311244	0.1145087	0.7935144	0.0377301	0.0546629	0.2283667	0.5213357	0.9896549	0.9242071	0.7381625	0.0736373	0.6068044	0.0571749	0.5901461	0.9965726	0.9620490	0.1586910	0.4428384	0.9600085	0.0623107	0.9720513	0.0931626	0.4059593	0.3251458	0.2147527	0.5044038	0.0441071	0.1085120	0.2501541	0.9090620	0.0131407	0.2587369	0.6863813	0.6089164	0.6331244	0.9955758	0.3966891	0.1480589	0.9923818	0.4128092	0.0900294	0.8397644	0.0136911	0.4922112	0.9307017	0.7711254	0.0260544	0.9997310	0.3256964	0.3956453	0.1594477	0.8511062	0.3259452	0.8267194	0.6371181	0.8436432
4	1.0000000	0.3811597	0.2895162	0.4645189	0.9707219	1.0000000	1.0000000	0.7323844	0.2557068	0.6183564	0.9982929	0.5919528	0.1176264	0.0766707	0.3501919	0.1491681	0.8186720	0.5566277	0.2424259	0.4806152	0.9718223	0.8633935	0.8975132	0.8191774	0.9628619	0.8315807	0.9915321	0.8009841	0.7008808	0.9952294	0.3780831	0.5388838	0.3491940	0.3747352	0.9711331	0.8559523	0.6101677	0.1811667	0.7827457	0.0315804	0.1108989	0.0443860	0.1840853	0.9003419	0.9311349	0.1137904	0.7935145	0.0377810	0.0546629	0.2283671	0.5213355	0.9896505	0.9242073	0.7381625	0.0736679	0.6064406	0.0571741	0.5901643	0.9965726	0.9620491	0.1586909	0.4431942	0.9600136	0.0623107	0.9720419	0.0932791	0.4057928	0.3251452	0.2148329	0.5047032	0.0441071	0.1086724	0.2501541	0.9090632	0.0131406	0.2587358	0.6863818	0.6089176	0.6331137	0.9955758	0.3966763	0.1471683	0.9923819	0.4128568	0.0900289	0.8395823	0.0137097	0.4922274	0.9307013	0.7711254	0.0261330	0.9997291	0.3256964	0.3956450	0.1589579	0.8511097	0.3259452	0.8267263	0.6371181	0.8436451
5	1.0000000	0.3811597	0.2895156	0.4645156	0.9707219	1.0000000	1.0000000	0.7323844	0.2557068	0.6182756	0.9982910	0.5910448	0.1176264	0.0766786	0.3502591	0.1491681	0.8186552	0.5566304	0.2424247	0.4806162	0.9718261	0.8633329	0.8981758	0.8191774	0.9628251	0.8315915	0.9915252	0.8010044	0.7006724	0.9952291	0.3783897	0.5388840	0.3492156	0.3748252	0.9711288	0.8558345	0.6101702	0.1806171	0.7827452	0.0315802	0.1110374	0.0443860	0.1843801	0.9003401	0.9311453	0.1130850	0.7935146	0.0378308	0.0546629	0.2283676	0.5213354	0.9896462	0.9242074	0.7381625	0.0736980	0.6060843	0.0571733	0.5901823	0.9965726	0.9620492	0.1586907	0.4435388	0.9600186	0.0623107	0.9720328	0.0933925	0.4056287	0.3251446	0.2149118	0.5049956	0.0441071	0.1088287	0.2501540	0.9090644	0.0131404	0.2587346	0.6863823	0.6089187	0.6331033	0.9955757	0.3966637	0.1462962	0.9923819	0.4129036	0.0900284	0.8394052	0.0137279	0.4922433	0.9307008	0.7711254	0.0262092	0.9997273	0.3256964	0.3956447	0.1584790	0.8511131	0.3259452	0.8267330	0.6371181	0.8436470

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	1.0000000	0.3811597	0.2895180	0.4675605	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145043	0.9982060	0.5645709	0.1156928	0.0766461	0.3521447	0.1472517	0.8191512	0.5566191	0.2424296	0.4806119	0.9719237	0.8633752	0.9203149	0.8191775	0.9612670	0.8258516	0.9912010	0.8009158	0.6925559	0.9952165	0.3932014	0.5471975	0.3491215	0.3799658	0.9720739	0.8505133	0.6105905	0.1685465	0.7827473	0.0315808	0.1144294	0.0443860	0.1944546	0.9003482	0.9010680	0.0749982	0.7935143	0.0392872	0.0546629	0.2283658	0.5213360	0.9894949	0.9242068	0.7381625	0.0738118	0.5892527	0.0561894	0.5901089	0.9965726	0.9627160	0.1586914	0.4539169	0.9603136	0.0600183	0.9715838	0.0974978	0.4148296	0.3251469	0.2198489	0.5173816	0.0441071	0.1132839	0.2446382	0.9101732	0.0128706	0.2629072	0.6863803	0.6089141	0.6331464	0.9956969	0.3947959	0.1054370	0.9923818	0.4127112	0.0900304	0.8329722	0.0144220	0.4903830	0.9307027	0.7745970	0.0277827	0.9996988	0.3203410	0.3956459	0.1379613	0.8510990	0.3259452	0.8267053	0.6728024	0.8436392
2	1.0000000	0.3811597	0.2895174	0.4705133	0.9707220	1.0000000	1.0000000	0.7323843	0.2557068	0.6144889	0.9982060	0.5645709	0.1138170	0.0766544	0.3521448	0.1453858	0.8195516	0.5566220	0.2424283	0.4806130	0.9720386	0.8633170	0.9131108	0.8191775	0.9615355	0.8202563	0.9912009	0.8009402	0.6925283	0.9952165	0.3932012	0.5553529	0.3491473	0.3799651	0.9730716	0.8505140	0.6110149	0.1714941	0.7827467	0.0315807	0.1127446	0.0443860	0.1944546	0.9003459	0.8720427	0.0749946	0.7935143	0.0384632	0.0546629	0.2283663	0.5213358	0.9894949	0.9242070	0.7381625	0.0725053	0.5892529	0.0552192	0.5901276	0.9965726	0.9633686	0.1586912	0.4538374	0.9606293	0.0578103	0.9715829	0.0974978	0.4230256	0.3251463	0.2198471	0.5173815	0.0441071	0.1116290	0.2392560	0.9112669	0.0126059	0.2669222	0.6863808	0.6089153	0.6331366	0.9958125	0.3929295	0.1054356	0.9923818	0.4127577	0.0900299	0.8329350	0.0144224	0.4886405	0.9307022	0.7779814	0.0270295	0.9996988	0.3151869	0.3956456	0.1379565	0.8511026	0.3259452	0.8267124	0.7043326	0.8436412
3	1.0000000	0.3811597	0.2895168	0.4733931	0.9707220	1.0000000	1.0000000	0.7323844	0.2557068	0.6144739	0.9982061	0.5645709	0.1119974	0.0766626	0.3521450	0.1435692	0.8199442	0.5566249	0.2424271	0.4806141	0.9721514	0.8632621	0.9060645	0.8191775	0.9617986	0.8147489	0.9912008	0.8009642	0.6925012	0.9952165	0.3932010	0.5633522	0.3491728	0.3799643	0.9740269	0.8505147	0.6114307	0.1743385	0.7827462	0.0315805	0.1111042	0.0443860	0.1944546	0.9003436	0.8439825	0.0749911	0.7935144	0.0376567	0.0546629	0.2283667	0.5213357	0.9894949	0.9242071	0.7381625	0.0712256	0.5892530	0.0542665	0.5901461	0.9965726	0.9640066	0.1586910	0.4537603	0.9609398	0.0556835	0.9715820	0.0974978	0.4310665	0.3251458	0.2198454	0.5173815	0.0441071	0.1100150	0.2340044	0.9123397	0.0123470	0.2707910	0.6863813	0.6089164	0.6331288	0.9959230	0.3911276	0.1054343	0.9923818	0.4127992	0.0900294	0.8328982	0.0144227	0.4869329	0.9307017	0.7812806	0.0263000	0.9996988	0.3102264	0.3956453	0.1379518	0.8511062	0.3259452	0.8267194	0.7321923	0.8436432
4	1.0000000	0.3811597	0.2895162	0.4731708	0.9707219	1.0000000	1.0000000	0.7323844	0.2557068	0.6144590	0.9982062	0.5645709	0.1121659	0.0766707	0.3521452	0.1437170	0.8199031	0.5566277	0.2424259	0.4806152	0.9721494	0.8632112	0.9065398	0.8191774	0.9617830	0.8150240	0.9912008	0.8009879	0.6924745	0.9952165	0.3932009	0.5628840	0.3491980	0.3799636	0.9738996	0.8505154	0.6114074	0.1740281	0.7827457	0.0315804	0.1112372	0.0443860	0.1944546	0.9003414	0.8468907	0.0749876	0.7935145	0.0377092	0.0546629	0.2283671	0.5213355	0.9894950	0.9242073	0.7381625	0.0713056	0.5892531	0.0543181	0.5901643	0.9965726	0.9639633	0.1586909	0.4537698	0.9609298	0.0559274	0.9715811	0.0974978	0.4304463	0.3251452	0.2198436	0.5173815	0.0441071	0.1101381	0.2343960	0.9122784	0.0123640	0.2703508	0.6863818	0.6089176	0.6331239	0.9959075	0.3913072	0.1054330	0.9923819	0.4128339	0.0900289	0.8328619	0.0144231	0.4870546	0.9307013	0.7810251	0.0263709	0.9996988	0.3108078	0.3956450	0.1379471	0.8511097	0.3259452	0.8267263	0.7211244	0.8436451
5	1.0000000	0.3811597	0.2895156	0.4729539	0.9707219	1.0000000	1.0000000	0.7323844	0.2557068	0.6144444	0.9982062	0.5645709	0.1123294	0.0766786	0.3521454	0.1438608	0.8198650	0.5566304	0.2424247	0.4806162	0.9721475	0.8631645	0.9070048	0.8191774	0.9617676	0.8152947	0.9912007	0.8010112	0.6924483	0.9952165	0.3932007	0.5624247	0.3492228	0.3799629	0.9737778	0.8505160	0.6113847	0.1737285	0.7827452	0.0315802	0.1113668	0.0443860	0.1944546	0.9003392	0.8497023	0.0749841	0.7935146	0.0377605	0.0546629	0.2283676	0.5213354	0.9894950	0.9242074	0.7381625	0.0713841	0.5892532	0.0543688	0.5901823	0.9965726	0.9639209	0.1586907	0.4537789	0.9609199	0.0561623	0.9715803	0.0974977	0.4298506	0.3251446	0.2198419	0.5173814	0.0441071	0.1102581	0.2347782	0.9122182	0.0123807	0.2699266	0.6863823	0.6089187	0.6331217	0.9958927	0.3914803	0.1054317	0.9923819	0.4128621	0.0900284	0.8328260	0.0144234	0.4871741	0.9307008	0.7807760	0.0264396	0.9996988	0.3113673	0.3956447	0.1379425	0.8511131	0.3259452	0.8267330	0.7113450	0.8436470

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	0.9664916	0.3811617	0.2895180	0.4645294	0.9707219	1.0000000	0.9767548	0.7323831	0.2557082	0.6145043	0.9982442	0.5645709	0.1176268	0.0766461	0.3403974	0.1473969	0.8187241	0.5537402	0.2404428	0.4806100	0.9718108	0.8651097	0.9103762	0.8073902	0.9612483	0.8315475	0.9912010	0.8014659	0.6977757	0.9952445	0.3932014	0.5388830	0.3491215	0.3741609	0.9710313	0.8526618	0.6101599	0.1681677	0.7827473	0.0313760	0.1161597	0.0426744	0.1944555	0.9003482	0.9311027	0.0749982	0.7942277	0.0401290	0.0546629	0.2283658	0.5213366	0.9894949	0.9242062	0.7414387	0.0751458	0.5892510	0.0571766	0.5901089	0.9965726	0.9620483	0.1586918	0.4540009	0.9599980	0.0623107	0.9715838	0.0974985	0.4063000	0.3251469	0.2198501	0.5173816	0.0441073	0.1149825	0.2501551	0.9090595	0.0131410	0.2587392	0.6773186	0.6089141	0.6331487	0.9955759	0.3874128	0.1054370	0.9923818	0.4127116	0.1101894	0.8329722	0.0144220	0.4921782	0.9307027	0.7711243	0.0285602	0.9997082	0.3257002	0.3956470	0.1444302	0.8510990	0.3259452	0.8069204	0.6371127	0.8436392
2	0.9344199	0.3811749	0.2895174	0.4645258	0.9707209	1.0000000	0.9543591	0.7323749	0.2557178	0.6144889	0.9982816	0.5645709	0.1176296	0.0766544	0.3290532	0.1456784	0.8187065	0.5509273	0.2384899	0.4805978	0.9718147	0.8667576	0.8934511	0.7958473	0.9614955	0.8315588	0.9912009	0.8020256	0.7028550	0.9952717	0.3932012	0.5388831	0.3491473	0.3684584	0.9710270	0.8547641	0.6101626	0.1707497	0.7827467	0.0311757	0.1161596	0.0410312	0.1944617	0.9003459	0.9311137	0.0749946	0.7949255	0.0401290	0.0546629	0.2283663	0.5213405	0.9894949	0.9242021	0.7445317	0.0751492	0.5892396	0.0571758	0.5901276	0.9965724	0.9620455	0.1586949	0.4540027	0.9600033	0.0623107	0.9715829	0.0975031	0.4061284	0.3251463	0.2198566	0.5173815	0.0441086	0.1149933	0.2501620	0.9090608	0.0131409	0.2587381	0.6689444	0.6089153	0.6331547	0.9955758	0.3784189	0.1054356	0.9923818	0.4127608	0.1296800	0.8329350	0.0144224	0.4921948	0.9307022	0.7711173	0.0285602	0.9997171	0.3257255	0.3956539	0.1507482	0.8511026	0.3259450	0.7877091	0.6370775	0.8436412
3	0.9037234	0.3812098	0.2895168	0.4645224	0.9707183	1.0000000	0.9327818	0.7323532	0.2557431	0.6144739	0.9983181	0.5645709	0.1176370	0.0766626	0.3180981	0.1440169	0.8186891	0.5481760	0.2365735	0.4805637	0.9718186	0.8683796	0.8768965	0.7845372	0.9617324	0.8315698	0.9912008	0.8025707	0.7078243	0.9952980	0.3932010	0.5388830	0.3491728	0.3628593	0.9710158	0.8568207	0.6101652	0.1732414	0.7827462	0.0309802	0.1161595	0.0394538	0.1944781	0.9003436	0.9311244	0.0749911	0.7956081	0.0401294	0.0546629	0.2283667	0.5213513	0.9894949	0.9241912	0.7474383	0.0751584	0.5892091	0.0571753	0.5901461	0.9965719	0.9620378	0.1587033	0.4540044	0.9600085	0.0623107	0.9715820	0.0975153	0.4059593	0.3251458	0.2198768	0.5173815	0.0441118	0.1150217	0.2501803	0.9090620	0.0131408	0.2587369	0.6612053	0.6089164	0.6331885	0.9955758	0.3697361	0.1054343	0.9923818	0.4128092	0.1485248	0.8328982	0.0144227	0.4922112	0.9307017	0.7710987	0.0285602	0.9997254	0.3257920	0.3956729	0.1569236	0.8511062	0.3259444	0.7690478	0.6369875	0.8436431
4	0.9078515	0.3812737	0.2895162	0.4645190	0.9707135	1.0000000	0.9352384	0.7323133	0.2557894	0.6144591	0.9983148	0.5645709	0.1176505	0.0766707	0.3192660	0.1441909	0.8186720	0.5483640	0.2366849	0.4805002	0.9718223	0.8682410	0.8780105	0.7851797	0.9616934	0.8315807	0.9912008	0.8025514	0.7074655	0.9952956	0.3932009	0.5388826	0.3491980	0.3632643	0.9709954	0.8566839	0.6101677	0.1729694	0.7827457	0.0309940	0.1161594	0.0396515	0.1945082	0.9003414	0.9311349	0.0749876	0.7955623	0.0401304	0.0546629	0.2283671	0.5213711	0.9894950	0.9241708	0.7468550	0.0751757	0.5891531	0.0571751	0.5901643	0.9965710	0.9620235	0.1587188	0.4540060	0.9600136	0.0623107	0.9715811	0.0975377	0.4057928	0.3251452	0.2199155	0.5173816	0.0441177	0.1150741	0.2502139	0.9090632	0.0131409	0.2587359	0.6631146	0.6089175	0.6332596	0.9955758	0.3706558	0.1054330	0.9923819	0.4128568	0.1465861	0.8328619	0.0144231	0.4922274	0.9307013	0.7710646	0.0285602	0.9997235	0.3259135	0.3957079	0.1564907	0.8511096	0.3259434	0.7707060	0.6368282	0.8436450
5	0.9118025	0.3813658	0.2895157	0.4645159	0.9707066	1.0000000	0.9376052	0.7322557	0.2558561	0.6144445	0.9983112	0.5645709	0.1176700	0.0766786	0.3203938	0.1443779	0.8186552	0.5485478	0.2368011	0.4804079	0.9718261	0.8681043	0.8791000	0.7857640	0.9616438	0.8315914	0.9912007	0.8025329	0.7071144	0.9952932	0.3932007	0.5388819	0.3492228	0.3637120	0.9709660	0.8565502	0.6101702	0.1727070	0.7827453	0.0310075	0.1161593	0.0398416	0.1945516	0.9003391	0.9311453	0.0749842	0.7955175	0.0401317	0.0546629	0.2283673	0.5213998	0.9894950	0.9241412	0.7462545	0.0752007	0.5890722	0.0571751	0.5901822	0.9965698	0.9620028	0.1587413	0.4540075	0.9600186	0.0623107	0.9715803	0.0975699	0.4056287	0.3251446	0.2199723	0.5173816	0.0441263	0.1151500	0.2502626	0.9090644	0.0131410	0.2587349	0.6648790	0.6089185	0.6333664	0.9955758	0.3715435	0.1054317	0.9923819	0.4129036	0.1447118	0.8328260	0.0144234	0.4922433	0.9307009	0.7710156	0.0285602	0.9997215	0.3260875	0.3957586	0.1560676	0.8511130	0.3259420	0.7723168	0.6366083	0.8436466

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	1.0000000	0.3764909	0.2895176	0.4645287	0.9714385	0.9870090	1.0000000	0.7326785	0.2557068	0.6153412	0.9982086	0.5645701	0.1176264	0.0765233	0.3521449	0.1469967	0.8187241	0.5566195	0.2424296	0.4762723	0.9718108	0.8645222	0.9276824	0.8191775	0.9609934	0.8225877	0.9912624	0.8009156	0.6925559	0.9952165	0.3922729	0.5388828	0.3491215	0.3762654	0.9710319	0.8505134	0.6173011	0.1654908	0.7883698	0.0315808	0.1148895	0.0443860	0.1944546	0.9003482	0.9103879	0.0749981	0.7949737	0.0401289	0.0546630	0.2283659	0.5213360	0.9897453	0.9242068	0.7381625	0.0751453	0.5953861	0.0571765	0.5901093	0.9965726	0.9620488	0.1586914	0.4540018	0.9599980	0.0623107	0.9715837	0.0974978	0.4134824	0.3236242	0.2198489	0.5173809	0.0441071	0.1149811	0.2447230	0.9097657	0.0131410	0.2587384	0.6863816	0.6045591	0.6331462	0.9957056	0.4067584	0.1054369	0.9923818	0.4127116	0.0900302	0.8354074	0.0141150	0.4921782	0.9307025	0.7731313	0.0278070	0.9996988	0.3256964	0.3882234	0.1560149	0.8510993	0.3259469	0.8180110	0.6755654	0.8436402
2	1.0000000	0.3719391	0.2895143	0.4645200	0.9721323	0.9743692	1.0000000	0.7329657	0.2557068	0.6161487	0.9982112	0.5645645	0.1176264	0.0764116	0.3521467	0.1448826	0.8187065	0.5566249	0.2424283	0.4720211	0.9718148	0.8655918	0.9276859	0.8191775	0.9609937	0.8137803	0.9913224	0.8009386	0.6925283	0.9952162	0.3913648	0.5388812	0.3491470	0.3726284	0.9710319	0.8505142	0.6242994	0.1654875	0.7938141	0.0315806	0.1136527	0.0443860	0.1944546	0.9003459	0.8903726	0.0749935	0.7964001	0.0401288	0.0546634	0.2283668	0.5213358	0.9899889	0.9242070	0.7381625	0.0751451	0.6013923	0.0571757	0.5901314	0.9965726	0.9620489	0.1586912	0.4540095	0.9600033	0.0623107	0.9715820	0.0974978	0.4203557	0.3221361	0.2198471	0.5173768	0.0441071	0.1149818	0.2394235	0.9104596	0.0131408	0.2587316	0.6863909	0.6003345	0.6331352	0.9958295	0.4164422	0.1054348	0.9923818	0.4127608	0.0900277	0.8377530	0.0138160	0.4921948	0.9307006	0.7750868	0.0270773	0.9996988	0.3256964	0.3809423	0.1736562	0.8511050	0.3259583	0.8095727	0.7095369	0.8436494
3	1.0000000	0.3675015	0.2895067	0.4645029	0.9728042	0.9620712	1.0000000	0.7332461	0.2557068	0.6169424	0.9982138	0.5645498	0.1176264	0.0763024	0.3521512	0.1428243	0.8186891	0.5566346	0.2424271	0.4678559	0.9718188	0.8666445	0.9276918	0.8191775	0.9609941	0.8051122	0.9913809	0.8009590	0.6925012	0.9952155	0.3904784	0.5388765	0.3491717	0.3690546	0.9710319	0.8505152	0.6311551	0.1654797	0.7990863	0.0315804	0.1124483	0.0443860	0.1944546	0.9003438	0.8710229	0.0749875	0.7977931	0.0401286	0.0546644	0.2283684	0.5213357	0.9902257	0.9242071	0.7381625	0.0751448	0.6072741	0.0571749	0.5901586	0.9965726	0.9620490	0.1586910	0.4540270	0.9600086	0.0623107	0.9715790	0.0974978	0.4270966	0.3206823	0.2198454	0.5173658	0.0441071	0.1149839	0.2342526	0.9111404	0.0131407	0.2587155	0.6864143	0.5962371	0.6331244	0.9959477	0.4257936	0.1054315	0.9923819	0.4128092	0.0900221	0.8400478	0.0135247	0.4922112	0.9306965	0.7769931	0.0263705	0.9996988	0.3256964	0.3738002	0.1908994	0.8511139	0.3259885	0.8013762	0.7395538	0.8436702
